MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.mh.tsv
chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.mh.tsv
TAG51:4FA18:2	0.707385746440312	1.89222368421053	1.83773653846154
TAG56:7FA16:0	0.259892706051369	2.96938157894737	2.49703076923077
TAG48:4FA18:2	0.36617800292137	2.41195921052632	1.78232115384615
TAG50:5FA18:3	0.659246505031098	0.825946052631579	0.79635
TAG53:0FA16:0	0.688862725096901	0.869089473684211	0.765388461538462
TAG44:1FA16:1	0.274005561078779	0.460848684210526	0.558009615384615
TAG60:11FA22:6	0.236797408047672	0.262810526315789	0.19305
LPC(20:0)	0.0150443785240382	0.379634210526316	0.352323076923077
TAG52:4FA14:0	0.250311882122984	0.410639473684211	0.461080769230769
TAG53:6FA18:1	0.709569102591856	2.84380394736842	2.82267692307692
PI(18:1/18:2)	0.638887269174417	0.960960526315789	0.969321153846154
TAG52:4FA18:0	0.983525592878942	0.339689473684211	0.346288461538462
PE(18:1/20:3)	0.50149516805122	0.299080263157895	0.328594230769231
MAG(16:1)	0.867588134047336	0.0512927631578947	0.0513701923076923
SM(22:0)	0.487005843859317	54.516902631579	54.4751153846154
TAG55:8FA20:4	0.718553396763895	0.394127631578947	0.393740384615385
TAG58:6FA18:1	0.753091599975559	0.594272368421053	0.578505769230769
TAG56:5FA16:0	0.345391893595426	1.29148815789474	1.44074230769231
DAG(18:2/20:5)	0.442487305781378	0.185252631578947	0.132442307692308
TAG58:2FA18:1	0.798093274143929	0.443153947368421	0.438432692307692
CE(22:0)	0.711797147075011	0.765002631578947	0.738525
TAG54:5FA22:4	0.10729196539683	0.318690789473684	0.406682692307692
TAG58:3FA18:1	0.791746702015451	0.280797368421053	0.284169230769231
TAG56:3FA20:2	0.726254161259106	0.222659210526316	0.211778846153846
TAG52:2FA18:2	0.961674206022392	22.3717763157895	22.9297826923077
TAG53:4FA16:0	0.683582967188559	0.286602631578947	0.303592307692308
LCER(22:1)	0.529084697470267	0.0663907894736842	0.0663961538461538
LPC(20:4)	0.380110109989843	2.49823947368421	2.33635769230769
TAG48:2FA12:0	0.736780611566912	3.61478947368421	2.87760961538462
TAG58:7FA22:4	0.862979691427254	0.293728947368421	0.300955769230769
PC(18:0/18:0)	0.715090478118374	1.08025657894737	1.09733653846154
CE(18:3)	0.825102926256748	46.5570394736842	48.4325326923077
TAG51:4FA20:4	0.0883389466316347	0.132584210526316	0.166767307692308
TAG56:4FA20:2	0.51932194416041	0.804184210526316	0.746801923076923
DAG(15:0/18:2)	0.645760729579119	0.240084210526316	0.324563461538462
TAG46:1FA16:0	0.544835163374326	5.63947763157895	5.97060576923077
DAG(16:0/16:0)	0.333289527613983	0.761044736842105	0.890375
TAG54:5FA18:2	0.175769037585248	51.3559447368421	44.6675634615385
TAG42:1FA12:0	0.654220405145979	0.946788815789474	0.546041346153846
DAG(18:1/20:2)	0.70237366273753	0.156510526315789	0.159444230769231
TAG52:7FA16:0	0.536167481033398	0.485365789473684	0.520882692307692
TAG55:5FA18:1	0.802721141632119	0.327752631578947	0.318551923076923
TAG52:2FA20:0	0.536753976665093	0.177419736842105	0.186628846153846
TAG46:1FA14:0	0.137993575094731	3.46243421052632	4.38210769230769
DAG(16:1/20:2)	0.146179927826551	0.0675328947368421	0.0772942307692308
TAG53:5FA18:1	0.121184752556762	9.05769868421053	8.95535
CER(18:0)	0.878175745480505	0.109863157894737	0.113176923076923
CE(24:1)	0.943865072629795	0.459027631578947	0.466067307692308
PC(18:2/20:4)	0.941748193482856	9.94182368421053	10.1854134615385
PC(16:0/16:0)	0.422039756073447	15.749	15.6738038461538
TAG50:6FA20:4	0.621418712466473	0.136473684210526	0.143169230769231
TAG52:2FA18:0	0.733355671693199	16.0232197368421	16.9732865384615
TAG55:2FA18:1	0.560814241025815	0.655788157894737	0.500975
CER(24:1)	0.816543263477765	0.608538157894737	0.604301923076923
PE(18:0/18:2)	0.586274599374125	7.70031052631579	7.85610192307692
TAG52:0FA18:0	0.728259280145514	4.15389078947368	4.20048461538462
TAG50:4FA14:0	0.597498632596906	4.96411842105263	4.67597884615385
TAG52:2FA20:2	0.193322899982883	0.469721052631579	0.573125
TAG58:6FA18:0	0.333415684327609	0.289913157894737	0.2616
TAG55:6FA20:4	0.203619172979746	0.379846052631579	0.416048076923077
PE(P18:0/22:4)	0.441648972313158	2.88868684210526	2.87204230769231
TAG51:2FA18:1	0.343019688027118	7.42759605263158	8.09215384615385
TAG50:2FA18:2	0.563146363246752	31.9461381578947	36.1482480769231
TAG53:3FA18:2	0.983243786726247	3.52710131578947	3.53290384615385
CER(24:0)	0.905866172313802	1.86185789473684	1.83229807692308
DCER(22:1)	0.652276960485035	0.0635592105263158	0.0619403846153846
TAG46:2FA12:0	0.84943070351361	2.56755789473684	2.16873461538462
SM(22:1)	0.372107695663892	33.7548276315789	33.6133461538462
TAG48:1FA16:0	0.0929942979048371	19.3175328947368	25.4693288461538
TAG56:3FA18:2	0.972756442893209	0.541088157894737	0.533621153846154
DAG(18:2/22:5)	0.575213900377434	0.101219736842105	0.0974519230769231
TAG57:9FA22:6	0.44001152472362	3.48147631578947	3.45205192307692
PC(18:1/18:1)	0.42668724792294	12.8087907894737	12.4712538461538
TAG52:4FA22:4	0.151246542559498	0.129005263157895	0.157917307692308
PI(16:0/20:3)	0.974303293298555	0.405769736842105	0.425011538461538
TAG50:2FA20:2	0.173639292421662	0.151473684210526	0.183132692307692
TAG58:10FA22:6	0.134558805808196	0.893176315789474	0.555609615384615
TAG54:4FA22:1	0.163040369677174	0.243663157894737	0.212884615384615
TAG42:0FA14:0	0.98254317961271	0.863815789473684	0.701844230769231
TAG47:0FA17:0	0.186884355003314	0.205588157894737	0.240661538461538
TAG48:2FA16:1	0.129131649400169	5.1695	6.784
TAG54:3FA20:2	0.899049348849824	2.37999473684211	2.36439423076923
TAG42:1FA16:1	0.364588807708863	0.169328947368421	0.189023076923077
FFA(18:4)	0.817252821356654	3.09983684210526	3.08467115384615
DAG(16:0/22:6)	0.482979086750052	0.0602605263157895	0.0548346153846154
SM(14:0)	0.497854306437913	17.9824934210526	17.5328384615385
TAG47:1FA16:1	0.142555173067588	0.216276315789474	0.275255769230769
TAG51:4FA15:0	0.804667163815872	1.04206184210526	1.009825
TAG47:2FA16:1	0.130669823221129	0.105813157894737	0.132928846153846
PC(16:0/22:6)	0.202196646804729	53.3776710526316	48.4054
LPC(17:0)	0.09837498619034	0.689038157894737	0.626503846153846
TAG55:3FA18:1	0.685636573516196	0.945727631578947	0.857476923076923
