chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
PC(18:2/20:2)	error	0.456826470588235	0.568814406779661
PC(16:0/22:5)	error	19.5163411764706	20.6594440677966
TAG45:1FA15:0	error	0.0691294117647059	0.116086440677966
TAG50:3FA18:3	error	2.59885294117647	3.57566779661017
TAG48:1FA12:0	error	0.513594117647059	1.1616406779661
TAG52:6FA20:5	error	0.553917647058824	0.623301694915254
TAG53:5FA20:4	error	0.276117647058824	0.285523728813559
CE(20:4)	error	226.824582352941	215.998633898305
CER(22:1)	error	0.0445176470588235	0.0467423728813559
MAG(18:0)	error	1.0768	1.13233050847458
TAG48:3FA18:3	error	0.657723529411765	1.09182881355932
FFA(18:0)	error	464.859411764706	459.623749152542
TAG52:4FA18:2	error	108.321823529412	120.389296610169
TAG42:1FA18:1	error	0.429435294117647	0.962771186440678
TAG60:10FA22:5	error	0.125035294117647	0.119686440677966
DCER(26:0)	error	0.141485294117647	0.127025423728814
LCER(18:0)	error	0.131911764705882	0.138442372881356
TAG42:0FA12:0	error	0.243861764705882	1.13982203389831
TAG51:3FA17:0	error	0.401617647058824	0.474771186440678
TAG52:6FA16:0	error	0.637747058823529	0.841177966101695
CE(22:4)	error	0.455876470588235	0.491816949152542
TAG48:4FA14:1	error	0.201394117647059	0.260147457627119
TAG50:3FA18:1	error	17.7851882352941	20.8823576271186
TAG53:4FA17:0	error	1.22882941176471	1.43816271186441
PC(16:0/20:4)	error	223.090335294118	212.648774576271
TAG44:1FA18:1	error	1.16531176470588	1.89198983050847
TAG48:0FA16:0	error	11.6415882352941	15.4059915254237
DAG(16:1/20:4)	error	0.0663705882352941	0.066971186440678
PC(17:0/18:2)	error	2.58506470588235	3.0897186440678
TAG54:4FA18:2	error	57.2963823529412	65.0480338983051
TAG50:0FA14:0	error	0.317064705882353	0.415906779661017
TAG58:7FA20:4	error	0.231782352941176	0.224577966101695
TAG52:4FA18:3	error	15.6161411764706	18.3021186440678
FFA(16:1)	error	17.3138941176471	17.2020389830508
TAG51:3FA16:0	error	9.95012352941177	10.0740457627119
TAG50:4FA18:3	error	1.78594117647059	2.31509661016949
TAG54:4FA20:3	error	4.21925882352941	4.26033389830508
PE(O18:0/18:2)	error	0.395552941176471	0.484879661016949
PC(18:1/20:2)	error	0.644032352941176	0.783524576271186
TAG49:2FA18:1	error	1.04538235294118	1.20478474576271
PC(18:1/20:4)	error	26.0984823529412	25.0163152542373
TAG47:0FA14:0	error	0.137141176470588	0.204954237288136
TAG52:8FA18:2	error	0.1349	0.176966101694915
FFA(22:6)	error	4.72650588235294	4.75382203389831
TAG47:2FA15:0	error	0.147864705882353	0.221025423728814
TAG48:2FA18:1	error	8.19856470588235	11.7300661016949
TAG55:4FA18:1	error	0.534358823529412	0.663620338983051
TAG52:3FA14:0	error	0.269576470588235	0.323566101694915
TAG46:2FA16:0	error	1.25524117647059	3.11172542372881
TAG54:4FA20:2	error	1.65481764705882	1.77392711864407
TAG48:4FA20:4	error	0.132247058823529	0.222152542372881
