chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
TAG51:1FA18:0	error	0.726960975609756	0.674920338983051
DAG(18:1/22:6)	error	0.108865853658537	0.154530508474576
DAG(18:1/20:3)	error	0.276578048780488	0.241467796610169
CE(20:3)	error	30.2430634146341	28.1873677966102
TAG36:0FA12:0	error	0.350328048780488	0.841066101694915
TAG53:2FA18:2	error	0.641726829268293	0.679032203389831
TAG53:1FA16:0	error	0.50280487804878	0.603786440677966
DAG(16:0/18:3)	error	0.206929268292683	0.186872881355932
PC(18:2/22:6)	error	1.86708780487805	1.89373050847458
PC(16:0/20:5)	error	14.1970292682927	18.0623118644068
TAG47:2FA14:0	error	0.240856097560976	0.224935593220339
PE(18:0/22:6)	error	4.90190243902439	4.70242542372881
HCER(24:1)	error	0.448512195121951	0.488013559322034
PI(18:0/16:0)	error	0.173326829268293	0.182189830508475
TAG53:4FA18:2	error	3.55406341463415	3.6405813559322
TAG54:5FA16:1	error	0.851951219512195	0.767157627118644
PE(16:0/20:4)	error	2.6934756097561	2.51646271186441
TAG52:1FA18:0	error	23.9787585365854	23.2830644067797
PI(18:1/18:1)	error	1.1959756097561	1.30631186440678
TAG54:5FA20:4	error	12.5864243902439	10.3759576271186
DAG(18:1/18:2)	error	8.83902195121951	8.63016101694915
TAG56:8FA18:2	error	1.81896829268293	2.09139322033898
TAG56:8FA18:1	error	0.633524390243902	0.881193220338983
TAG46:1FA16:1	error	1.76020487804878	1.38127966101695
TAG53:5FA18:3	error	0.45689756097561	0.483859322033898
DAG(18:0/18:1)	error	0.661321951219512	0.692076271186441
TAG42:1FA14:0	error	0.260687804878049	0.253330508474576
DAG(16:0/18:0)	error	0.751948780487805	0.705076271186441
TAG46:2FA16:1	error	1.21346097560976	1.07580169491525
TAG56:7FA16:1	error	0.306507317073171	0.314786440677966
PC(18:0/22:5)	error	5.23375609756098	4.91276949152542
TAG47:1FA17:0	error	0.147407317073171	0.149838983050847
TAG49:0FA17:0	error	0.593575609756098	0.534618644067797
PC(18:0/22:4)	error	2.10836829268293	1.82538474576271
TAG54:8FA22:6	error	0.329919512195122	0.463328813559322
LCER(20:0)	error	0.0619658536585366	0.0691593220338983
TAG44:1FA14:0	error	1.11154634146341	1.30157118644068
TAG50:3FA20:3	error	0.368934146341463	0.286389830508475
TAG54:5FA18:0	error	1.21467073170732	1.53612203389831
TAG48:1FA14:0	error	15.644256097561	13.5974796610169
TAG40:0FA12:0	error	0.442417073170732	1.13508305084746
DAG(16:0/20:4)	error	0.272712195121951	0.210735593220339
TAG52:6FA16:1	error	1.35700731707317	1.43058983050847
TAG54:0FA16:0	error	0.254090243902439	0.247301694915254
CE(22:1)	error	0.245492682926829	0.253506779661017
DAG(16:0/20:3)	error	0.108441463414634	0.0904508474576271
TAG52:4FA20:3	error	1.32931707317073	1.0795593220339
TAG51:3FA16:1	error	0.818436585365854	0.723186440677966
TAG52:3FA20:0	error	0.45340487804878	0.453503389830508
TAG47:1FA18:1	error	0.569107317073171	0.509493220338983
TAG53:3FA17:0	error	3.45336341463415	3.47874745762712
TAG54:7FA20:5	error	1.70936829268293	2.29080677966102
TAG56:6FA20:5	error	0.3925	0.602596610169492
TAG50:0FA18:0	error	6.44973170731707	6.01136101694915
TAG50:4FA18:1	error	1.54440487804878	1.60766101694915
PE(18:1/22:5)	error	0.429507317073171	0.421961016949153
TAG46:2FA18:1	error	1.91603170731707	1.80297966101695
TAG47:1FA14:0	error	0.518870731707317	0.454420338983051
PC(18:0/18:1)	error	28.6723487804878	30.0586389830508
TAG50:0FA16:0	error	16.7915073170732	14.9123016949153
TAG54:6FA22:6	error	1.03006585365854	1.20752711864407
TAG56:7FA20:4	error	5.82116829268293	5.16655423728814
TAG52:4FA16:0	error	74.138612195122	74.9866118644068
TAG42:1FA16:0	error	0.402037804878049	0.387523728813559
LPC(22:6)	error	0.311820731707317	0.361476271186441
PI(18:0/20:2)	error	0.228937804878049	0.228337288135593
TAG52:2FA18:1	error	265.221758536585	254.503366101695
TAG52:3FA16:1	error	22.2601463414634	22.1105728813559
TAG51:3FA18:3	error	0.196360975609756	0.193613559322034
TAG52:7FA18:1	error	0.245548780487805	0.246247457627119
DAG(18:1/22:5)	error	0.143739024390244	0.146466101694915
TAG56:5FA20:2	error	0.703865853658537	0.765671186440678
TAG46:1FA18:0	error	0.27555487804878	0.286252542372881
TAG56:5FA20:4	error	4.00814390243902	3.8690813559322
TAG56:2FA20:0	error	0.746841463414634	0.875218644067797
DAG(18:0/18:2)	error	0.790873170731707	0.788110169491525
DAG(16:0/20:5)	error	0.060590243902439	0.0833627118644068
PC(18:1/20:3)	error	6.66462682926829	6.03991016949153
DAG(14:1/16:0)	error	0.10019512195122	0.0916135593220339
TAG48:5FA18:2	error	0.195509756097561	0.322032203389831
TAG54:3FA18:0	error	20.200312195122	22.6404457627119
TAG49:3FA16:0	error	0.2469	0.238476271186441
TAG49:3FA16:1	error	0.402914634146341	0.360989830508475
FFA(20:0)	error	11.6752926829268	11.6998237288136
PE(P18:1/18:1)	error	0.563187804878049	0.62244406779661
TAG54:8FA20:4	error	0.219790243902439	0.182510169491525
CE(14:1)	error	1.05479024390244	1.10856440677966
SM(20:1)	error	8.2984487804878	8.29540847457627
TAG51:0FA16:0	error	0.654334146341463	0.670157627118644
DCER(16:0)	error	0.0871048780487805	0.0890542372881356
TAG56:6FA18:0	error	1.18597073170732	1.23143389830508
TAG48:4FA18:1	error	0.374017073170732	0.54094406779661
TAG50:1FA16:0	error	108.535968292683	92.5963491525424
TAG52:5FA14:0	error	0.482370731707317	0.421010169491525
PE(P16:0/18:2)	error	2.22297073170732	2.56931525423729
PE(P18:0/20:5)	error	1.56619024390244	2.54212203389831
CE(18:0)	error	36.0587634146342	35.9571559322034
