chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.hd4.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.hd4.ready.ignor.norm.qc.fillna.r.tsv
100002613	0.0538893667924375	1.1802	2.06407966101695
100009329	0.796524530367513	1.01314117647059	1.03848983050847
100021123	0.762022222707509	1.15381764705882	1.0651186440678
100015760	error	1.65584705882353	1.62637966101695
100020205	0.0754901837057484	1.22131764705882	1.03344406779661
100000765	0.864751853285465	1.09998823529412	1.14500338983051
100004111	0.225905038569924	1.13824117647059	1.55519491525424
100001615	0.239991115648315	0.9969	1.40212033898305
100009227	0.133162101417173	0.897129411764706	1.13041355932203
100006191	0.417555768050092	1.15674705882353	1.6378
100004542	0.493992422292329	1.04018235294118	1.11125254237288
100003686	0.918942746311164	1.01341176470588	1.13930338983051
100009232	0.795248562011352	1.04382941176471	1.10526271186441
100001501	0.658401897053754	1.16442352941176	1.09826610169492
100002367	0.678539196683428	1.37059411764706	1.29636271186441
100001108	error	1.35679411764706	1.37223559322034
100004227	0.812508985051985	1.28619411764706	1.24446610169492
100001310	0.443023161094962	1.08395882352941	1.22910508474576
100001994	error	1.27410588235294	1.22057118644068
100015839	0.585355764274131	1.22981176470588	1.12707966101695
100003271	0.370678861337266	1.04255294117647	1.03881016949153
100020496	0.717345487299325	1.40178235294118	1.09931016949153
302	0.486160137916413	0.977723529411765	1.28825762711864
811	error	1.0132	1.03081694915254
100001267	0.203716574867154	1.45184705882353	1.42733220338983
100001197	0.373098696942274	1.14501176470588	1.23574915254237
432	error	1.00301764705882	1.07323898305085
444	0.0599700499173534	0.941270588235294	1.0609186440678
100015968	0.992021862381556	1.1325	1.04149152542373
828	0.015012297222587	1.30425882352941	0.894083050847458
100004054	0.620863149861545	1.16883529411765	1.14568474576271
100004635	0.123271604693787	1.23471764705882	1.07661694915254
100000491	error	0.983641176470588	1.12840169491525
100000939	0.871192820264723	1.01327647058824	1.2392593220339
241	error	0.901235294117647	1.25174915254237
136	0.495440338680154	1.69954117647059	3.45615084745763
100000792	0.402596505962885	1.27982941176471	1.24334915254237
100020973	0.0481139387741316	1.05748823529412	1.33879152542373
100000936	error	1.06642941176471	1.04217118644068
100001313	0.43535548903168	1.1856	1.20778983050847
100001951	0.350702208588663	1.08194705882353	1.01483898305085
100006098	0.428782161538196	1.55511176470588	1.7166
100000007	0.557421669325878	1.06527058823529	1.02923728813559
100006641	0.44905816254707	1.24017647058824	1.40105762711864
913	error	0.9099	0.994608474576271
100001579	0.353513318869436	0.9552	1.11656779661017
100002911	0.821017844292428	2.71098235294118	2.37165762711864
100001293	0.350697008959011	1.06519411764706	1.1793186440678
100002241	0.923012362027431	1.43798235294118	1.61366271186441
100003179	0.709327089394493	1.03102941176471	1.10512542372881
100021372	0.677656968069903	1.03808823529412	1.09769152542373
100001956	error	2.61979411764706	2.3440406779661
100021162	0.356271535424012	1.00096470588235	1.03183898305085
100002259	0.0422172026612361	1.47065294117647	1.11689322033898
252	0.468906402261387	1.03134705882353	1.01622881355932
100000707	0.584862880237099	1.42266470588235	1.33002372881356
1489	0.260380070797027	3.60214705882353	2.2054813559322
100020361	0.0761552808320805	0.905988235294118	1.08011016949153
55	0.746098141773509	1.28747058823529	1.42675423728814
100000863	0.904999403633658	1.07368823529412	1.16303898305085
100015840	0.92426893752223	1.09222941176471	1.11777796610169
100001541	0.570284058144163	1.0958	1.13801525423729
100006082	error	0.981323529411765	1.00763389830508
1254	0.418811887288919	1.25580588235294	1.10673389830508
100001624	0.458887676167218	1.72667647058824	1.95217966101695
100015850	error	1.03426470588235	0.963786440677966
100001104	0.225403753183106	1.13560588235294	1.1988406779661
100000900	0.904934290326459	1.00447058823529	1.00644576271186
100000269	0.641785520484108	1.06031176470588	1.0970593220339
1022	0.362518589350629	1.12259411764706	1.10023220338983
100005373	0.330949023130995	1.06236470588235	1.05481355932203
100001129	0.621681078553786	1.06401176470588	1.76546949152542
935	0.800676325153883	1.73885882352941	1.73671016949153
100001262	0.545144273397618	1.05853529411765	0.979949152542373
100019978	error	1.22818823529412	1.3665406779661
100002293	0.419395886361206	0.8647	1.04318813559322
100001426	error	1.10031764705882	1.05645762711864
234	error	0.949435294117647	1.04363728813559
100005403	0.355202357778851	1.28409411764706	1.03495762711864
100001083	0.752055870558591	0.968547058823529	1.12046271186441
439	0.663714610548767	0.970064705882353	1.01116949152542
100001086	0.0782975658784521	2.04754117647059	2.85465762711864
100005864	0.777459319856594	1.51581764705882	2.92752711864407
491	0.0080984701003527	2.24608235294118	1.40266610169492
100002029	0.873335875816873	1.13180588235294	1.36980677966102
100002154	0.227053474181325	1.57832941176471	1.1515593220339
891	0.569337477470105	1.03975294117647	1.06841016949153
100020261	0.647225258499827	1.49101764705882	1.30287457627119
100001296	0.843948573075873	2.0358	1.6513813559322
2050	0.466558177884514	1.33312352941176	1.59070847457627
100002761	error	1.53076470588235	1.35522711864407
100006614	0.379714034782592	1.49985294117647	1.2015
100001597	0.348595394256926	1.07089411764706	1.07238644067797
100020853	0.409872275497329	1.12288235294118	1.59256271186441
100001446	0.228899970614346	0.936694117647059	1.03187288135593
100003240	0.608315982499001	1.03734117647059	1.10386271186441
100001502	error	1.04572352941176	1.09684745762712
100020866	0.428426496902739	1.39955882352941	1.04446949152542
100020419	0.35926071553809	0.981682352941176	1.06193559322034
35	0.30472460327554	0.8787	0.982513559322034
100003696	0.483077044102506	1.07305882352941	1.20746949152542
100016038	0.264526353905342	0.896405882352941	1.11193728813559
100009333	0.421618654439803	1.93526470588235	1.42192542372881
100001611	0.0509596497855953	1.16662941176471	1.07824745762712
100005383	0.955040017184333	1.13030588235294	1.24682542372881
100009239	0.254387103096174	1.30604117647059	1.09670338983051
100009332	0.278504206483749	1.75512941176471	1.30057118644068
100001731	0.763403109670234	1.15987058823529	1.10294406779661
100003415	2.56709638803149e-42	1.40877058823529	1.46228305084746
100020578	0.870663125639767	1.80628235294118	2.61063728813559
893	0.437283810929178	1.03988823529412	1.11104237288136
100000963	error	1.41654705882353	1.20107796610169
273	error	1.02308823529412	0.992384745762712
197	0.52023491760161	1.04716470588235	1.06835762711864
100000808	0.593653873476142	0.997447058823529	1.08866101694915
100002284	error	1.31518823529412	1.12056101694915
888	0.42980578390693	1.1148	1.47517288135593
100006435	0.3005930387022	1.13235882352941	1.03258644067797
100006374	0.163442476122936	1.23270588235294	1.87043220338983
100003169	error	1.04091176470588	1.26695084745763
1004	0.37231495855775	0.986194117647059	1.09448983050847
100005998	0.720879788808036	1.19621764705882	1.18990508474576
100000773	0.435184632189516	1.08342352941176	1.22572203389831
100010850	0.461666844130767	0.958194117647059	1.04879661016949
397	error	0.972458823529412	1.03023728813559
100000039	0.893373084502207	1.15820588235294	1.24378813559322
100020833	0.664115921110454	1.20972352941176	1.1989406779661
1021	0.307105875524069	0.947364705882353	1.05026440677966
100020479	0.37843108410821	1.11139411764706	1.05491186440678
100001335	0.702773753975502	1.06094705882353	1.20614237288136
100000743	0.601210740387376	1.23342941176471	1.19794745762712
100009246	error	1.25167647058824	1.60770338983051
878	0.821403278531582	1.55530588235294	1.29376271186441
100021103	error	1.34897058823529	1.14344406779661
100021363	0.866956748425525	1.82832352941176	20.7068762711864
266	error	0.987205882352941	0.971669491525424
100001195	0.452616100168423	0.991270588235294	1.23452033898305
100019801	0.259435915772409	1.38536470588235	1.16780338983051
100002196	0.611271912821086	1.15842941176471	1.40132033898305
100006370	0.226466809960518	0.9968	1.25024915254237
100001510	0.596668391843538	1.24020588235294	1.47470508474576
100000437	0.302073412054756	1.27624117647059	1.11237966101695
100001767	0.494498994914908	0.994847058823529	1.23868983050847
100001810	0.595438259330164	1.04966470588235	1.04959322033898
209	0.100820889045817	0.840841176470588	1.30786271186441
100001485	0.0370886974247276	1.028	1.02748813559322
100002500	0.0834108186625125	1.05204117647059	1.51394406779661
171	0.376138497525686	0.835888235294118	0.911610169491525
100020487	0.971056077613558	1.01001764705882	1.08830169491525
1206	0.0937590773147414	1.22034117647059	1.02185254237288
344	error	0.988970588235294	1.07242033898305
100001405	error	1.40813529411765	1.20063389830508
1239	0.322685702490632	0.9544	1.12726440677966
391	0.545274245609302	1.00066470588235	1.00111355932203
100006430	0.309881675413534	1.15855882352941	1.03885762711864
100001417	error	1.03255294117647	1.06882711864407
100002951	0.353199367489767	1.10188823529412	1.34390847457627
100000014	error	1.09175294117647	1.78107966101695
100003926	0.0114364044236553	1.6447	1.21435084745763
100021538	0.306387563086462	3.02132352941176	2.7891406779661
132	0.821178731485378	1.19027058823529	1.25473389830508
100001425	error	0.998023529411765	1.06748644067797
100020262	0.0330574447110763	2.78077058823529	1.57025084745763
100002679	0.222444819909342	1.11731764705882	1.01328644067797
100001270	0.34974921527682	1.13607058823529	1.07404406779661
1102	0.370995964584303	1.02875882352941	1.0373
331	0.0560139071324232	1.1306	1.13128644067797
100006361	0.176391121594009	2.81684705882353	3.72196271186441
180	0.51406698894861	1.0363	1.14062372881356
1053	0.166114693654861	0.973429411764706	1.28416101694915
100001359	0.658003064816291	1.07821764705882	1.03514915254237
