chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
PE(18:1/22:6)	error	1.46547272727273	1.44627288135593
TAG48:4FA16:0	error	0.281627272727273	0.260686440677966
TAG54:2FA16:0	error	2.33657272727273	2.40419491525424
TAG58:9FA18:2	error	0.453227272727273	0.591306779661017
TAG52:5FA16:0	error	7.85396363636364	10.3336271186441
FFA(15:0)	error	11.7568090909091	13.0048254237288
TAG52:5FA18:1	error	2.61654545454545	3.43179491525424
TAG54:5FA18:1	error	30.4888636363636	43.2245084745763
FFA(24:0)	error	3.48769090909091	3.38406779661017
TAG54:5FA22:5	error	0.813172727272727	0.788415254237288
TAG58:8FA18:2	error	0.496890909090909	0.625194915254237
TAG44:0FA14:0	error	1.72706363636364	1.52585254237288
PE(P16:0/18:1)	error	0.880336363636364	0.809018644067797
CER(22:0)	error	0.796436363636364	0.712574576271186
TAG52:4FA18:1	error	25.8431	33.9878644067797
TAG58:8FA20:3	error	0.175545454545455	0.172545762711864
PE(18:0/22:5)	error	1.26542727272727	1.33731525423729
TAG47:2FA18:1	error	0.235109090909091	0.199325423728814
CE(22:2)	error	0.163890909090909	0.180084745762712
TAG55:5FA18:2	error	0.328654545454545	0.361984745762712
TAG52:2FA14:0	error	0.236127272727273	0.22714406779661
FFA(22:4)	error	3.03578181818182	3.5072593220339
TAG54:1FA18:1	error	4.92433636363636	4.77122033898305
TAG40:0FA14:0	error	0.3087	0.502457627118644
DAG(16:0/22:5)	error	0.0614727272727273	0.0680254237288136
DAG(18:0/22:6)	error	0.0430227272727273	0.0367457627118644
TAG47:1FA16:0	error	0.620845454545455	0.458206779661017
DAG(18:1/20:5)	error	0.242372727272727	0.264483050847458
TAG54:3FA16:1	error	0.296354545454545	0.344418644067797
MAG(16:0)	error	0.6377	0.645220338983051
PI(16:0/18:2)	error	2.64514545454545	2.28685254237288
CE(22:6)	error	12.3785909090909	12.9400813559322
TAG46:4FA18:2	error	0.272072727272727	0.343003389830508
CE(18:4)	error	1.16078181818182	1.02622542372881
TAG54:2FA20:0	error	0.976363636363636	0.971922033898305
TAG56:6FA20:3	error	1.35962727272727	1.56139491525424
DAG(18:2/22:4)	error	0.0352909090909091	0.044128813559322
DCER(24:0)	error	0.252481818181818	0.216686440677966
TAG58:6FA16:0	error	0.177081818181818	0.15038813559322
PC(16:0/18:2)	error	454.420918181818	492.063230508475
TAG52:3FA18:2	error	139.6757	166.084608474576
TAG48:0FA18:0	error	2.24860909090909	1.94703220338983
TAG58:7FA18:2	error	0.343827272727273	0.400827118644068
TAG50:1FA16:1	error	4.3987	3.66191525423729
LPE(16:1)	error	0.0402454545454545	0.0329135593220339
TAG48:1FA14:1	error	0.431690909090909	0.288094915254237
TAG51:2FA18:2	error	1.92397272727273	1.80490677966102
TAG50:2FA16:0	error	83.5468	83.2561203389831
LCER(14:0)	error	0.204381818181818	0.160537288135593
LPE(22:6)	error	0.220418181818182	0.209357627118644
PE(18:1/20:4)	error	3.65969090909091	4.01556271186441
TAG54:4FA22:4	error	0.339	0.316584745762712
PE(16:0/18:2)	error	1.82430909090909	1.97603898305085
TAG50:4FA18:2	error	5.72081818181818	7.45681694915254
HCER(16:0)	error	0.666072727272727	0.657738983050847
PE(16:0/22:5)	error	0.850409090909091	0.870533898305085
PE(O18:0/18:1)	error	0.165381818181818	0.161467796610169
TAG44:1FA14:1	error	0.248254545454545	0.160689830508475
TAG56:7FA20:5	error	1.56366363636364	1.91983898305085
TAG45:0FA16:0	error	0.362836363636364	0.268754237288136
TAG46:0FA16:0	error	7.1717	6.08006101694915
SM(24:1)	error	62.8864090909091	58.806413559322
TAG52:7FA22:6	error	0.233036363636364	0.245416949152542
CE(20:2)	error	1.90606363636364	1.90993220338983
TAG54:5FA20:5	error	0.411227272727273	0.393569491525424
TAG45:0FA15:0	error	0.209836363636364	0.155774576271186
TAG56:5FA22:5	error	0.452509090909091	0.509669491525424
PC(18:0/16:1)	error	1.35057272727273	1.09908983050847
TAG49:2FA16:0	error	1.92023636363636	1.68902881355932
CE(20:5)	error	25.3365909090909	26.789886440678
HCER(22:1)	error	0.0514909090909091	0.0551983050847458
TAG49:1FA16:0	error	3.94127272727273	3.10458305084746
TAG56:5FA18:1	error	3.50506363636364	4.20335423728814
TAG53:4FA18:3	error	0.357327272727273	0.385438983050847
PC(20:0/18:1)	error	1.27006363636364	1.21884915254237
TAG54:1FA20:1	error	0.344527272727273	0.341418644067797
DAG(12:0/18:1)	error	0.123072727272727	0.165918644067797
PE(P18:0/22:5)	error	2.97235454545455	2.72259491525424
