chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.other.tsv
TAG55:3FA18:1	0.193529270842305	1.00022033898305	0.832624637681159
TAG46:3FA18:2	error	1.03033559322034	0.877113043478261
TAG53:1FA17:0	0.768081439676214	0.623091525423729	0.622902898550725
HCER(24:0)	0.414885961726145	0.762340677966102	0.692676811594203
TAG53:6FA20:4	0.873424690734961	0.146008474576271	0.155092753623188
TAG54:3FA18:2	0.167917315786977	21.7190372881356	19.3425391304348
TAG48:5FA18:3	0.0999783044651175	0.342722033898305	0.180466666666667
TAG50:2FA14:1	0.885274065617636	0.266247457627119	0.285142028985507
TAG52:4FA22:1	error	0.169222033898305	0.157531884057971
TAG52:1FA16:0	0.667418434380084	29.7765711864407	30.2083608695652
TAG54:4FA16:1	0.634214592586202	0.579593220338983	0.560220289855072
TAG48:4FA12:0	0.119065993479645	1.65550338983051	0.912824637681159
TAG58:7FA16:0	0.286049208748185	0.245277966101695	0.206255072463768
TAG51:2FA16:0	0.957892886732885	4.3813593220339	4.70972463768116
TAG56:6FA18:3	0.459002784703095	0.246722033898305	0.220444927536232
LCER(16:0)	0.63678722210502	3.51067118644068	3.38157536231884
TAG52:6FA18:2	0.266002456662913	1.89317796610169	1.6444115942029
DCER(22:2)	error	0.0958966101694915	0.0938130434782609
DAG(18:0/18:3)	0.530413568436306	0.067471186440678	0.0641565217391304
TAG48:2FA18:2	3.25306557895662e-143	9.36575254237288	8.9862115942029
LPC(20:1)	0.0539471030047848	0.319793220338983	0.287423188405797
TAG54:8FA20:5	0.62168593819597	0.426683050847458	0.323160869565217
FFA(22:0)	0.344361983965174	6.00792372881356	6.15897246376812
TAG53:1FA18:1	0.481815603712804	1.16628644067797	1.09032028985507
TAG55:6FA20:3	0.602396567035328	2.19077288135593	2.19292898550725
TAG51:4FA18:3	error	0.469576271186441	0.439427536231884
TAG58:10FA22:5	0.88470314033206	0.115461016949153	0.0971376811594203
CE(20:0)	0.575777343489941	0.857972881355932	0.753595652173913
FFA(14:1)	0.950957948939324	3.58281355932203	3.62375507246377
TAG48:1FA16:1	0.713111624759191	3.95045084745763	4.89622753623188
TAG53:2FA18:0	0.669216184477776	0.979530508474576	0.974313043478261
TAG54:6FA18:2	0.178607207937607	24.0116169491525	19.200331884058
FFA(12:0)	0.761317098405528	10.8302728813559	10.1348289855072
TAG51:1FA18:0	0.972348830721735	0.674920338983051	0.716221739130435
DAG(18:1/22:6)	0.970077641202412	0.154530508474576	0.131185507246377
DAG(18:1/20:3)	0.57786054448358	0.241467796610169	0.262392753623188
CE(20:3)	error	28.1873677966102	29.4001275362319
TAG36:0FA12:0	0.519103774648945	0.841066101694915	0.241095652173913
TAG53:2FA18:2	error	0.679032203389831	0.623359420289855
TAG53:1FA16:0	0.324511426199147	0.603786440677966	0.486247826086957
DAG(16:0/18:3)	error	0.186872881355932	0.183866666666667
PC(18:2/22:6)	0.521320854994034	1.89373050847458	1.84389855072464
PC(16:0/20:5)	0.696572556197393	18.0623118644068	14.8188536231884
TAG47:2FA14:0	0.569809827428134	0.224935593220339	0.220259420289855
PE(18:0/22:6)	0.411338754053803	4.70242542372881	5.08809565217391
HCER(24:1)	0.533894095577366	0.488013559322034	0.453421739130435
PI(18:0/16:0)	error	0.182189830508475	0.164973913043478
TAG53:4FA18:2	0.597634983295687	3.6405813559322	3.45394057971015
TAG54:5FA16:1	0.965635904464973	0.767157627118644	0.800353623188406
PE(16:0/20:4)	0.863769514492797	2.51646271186441	2.62544637681159
TAG52:1FA18:0	0.647100731381741	23.2830644067797	23.5636724637681
PI(18:1/18:1)	0.404843314462216	1.30631186440678	1.25630144927536
TAG54:5FA20:4	0.390163535501344	10.3759576271186	11.8686565217391
DAG(18:1/18:2)	error	8.63016101694915	8.48248260869565
TAG56:8FA18:2	0.964772078975105	2.09139322033898	1.86746811594203
TAG56:8FA18:1	0.42773661926827	0.881193220338983	0.667814492753623
TAG46:1FA16:1	0.902259700887085	1.38127966101695	1.60909130434783
TAG53:5FA18:3	0.346053781239438	0.483859322033898	0.445679710144928
DAG(18:0/18:1)	0.660778446112479	0.692076271186441	0.649860869565217
TAG42:1FA14:0	0.57736594623302	0.253330508474576	0.245130434782609
DAG(16:0/18:0)	0.871126040709916	0.705076271186441	0.739050724637681
TAG46:2FA16:1	0.682838275097648	1.07580169491525	1.11247391304348
TAG56:7FA16:1	0.865404982496196	0.314786440677966	0.301042028985507
PC(18:0/22:5)	0.839429982550027	4.91276949152542	5.0826884057971
TAG47:1FA17:0	0.556602758813127	0.149838983050847	0.140410144927536
TAG49:0FA17:0	0.767167178780121	0.534618644067797	0.558589855072464
PC(18:0/22:4)	0.300836983299438	1.82538474576271	2.01082898550725
TAG54:8FA22:6	0.472698531135202	0.463328813559322	0.377749275362319
LCER(20:0)	0.147831050003088	0.0691593220338983	0.0647188405797101
TAG44:1FA14:0	error	1.30157118644068	1.01263623188406
TAG50:3FA20:3	0.664191681082551	0.286389830508475	0.337934782608696
TAG54:5FA18:0	0.117951355358644	1.53612203389831	1.19931304347826
TAG48:1FA14:0	0.907351560750825	13.5974796610169	14.5093014492754
TAG40:0FA12:0	0.289071547250622	1.13508305084746	0.352384057971014
DAG(16:0/20:4)	0.206690409220863	0.210735593220339	0.251984057971014
TAG52:6FA16:1	0.3334843445505	1.43058983050847	1.27815217391304
TAG54:0FA16:0	0.60754036823358	0.247301694915254	0.258255072463768
CE(22:1)	0.755496718554869	0.253506779661017	0.242953623188406
DAG(16:0/20:3)	0.409634857155523	0.0904508474576271	0.101173913043478
TAG52:4FA20:3	0.754699733155157	1.0795593220339	1.22929710144928
TAG51:3FA16:1	0.898101609750392	0.723186440677966	0.772284057971015
TAG52:3FA20:0	0.290230408864869	0.453503389830508	0.431184057971015
TAG47:1FA18:1	0.83495928635272	0.509493220338983	0.531795652173913
TAG53:3FA17:0	0.645581856667012	3.47874745762712	3.34134492753623
TAG54:7FA20:5	0.728874522425139	2.29080677966102	1.80327536231884
TAG56:6FA20:5	0.650647173387951	0.602596610169492	0.441608695652174
TAG50:0FA18:0	0.713652411074356	6.01136101694915	6.19488695652174
TAG50:4FA18:1	0.204577750796375	1.60766101694915	1.44994202898551
PE(18:1/22:5)	error	0.421961016949153	0.433755072463768
TAG46:2FA18:1	0.636831006800773	1.80297966101695	1.77965942028986
TAG47:1FA14:0	0.901341351935031	0.454420338983051	0.488657971014493
PC(18:0/18:1)	0.507279728595691	30.0586389830508	29.3885652173913
TAG50:0FA16:0	0.828733151904815	14.9123016949153	15.8603304347826
TAG54:6FA22:6	0.90730803819698	1.20752711864407	1.16950869565217
TAG56:7FA20:4	0.541341848030041	5.16655423728814	5.52247536231884
TAG52:4FA16:0	2.57838209311231e-12	74.9866118644068	69.4903913043478
TAG42:1FA16:0	0.618431352655706	0.387523728813559	0.392472463768116
LPC(22:6)	0.522062851972196	0.361476271186441	0.333936231884058
PI(18:0/20:2)	0.494591969112818	0.228337288135593	0.223976811594203
TAG52:2FA18:1	0.704922865780315	254.503366101695	258.896047826087
TAG52:3FA16:1	3.00347554677673e-62	22.1105728813559	21.7387855072464
TAG51:3FA18:3	0.456429888709194	0.193613559322034	0.181479710144928
TAG52:7FA18:1	error	0.246247457627119	0.234633333333333
DAG(18:1/22:5)	0.606185923037322	0.146466101694915	0.141579710144928
TAG56:5FA20:2	0.322867813624477	0.765671186440678	0.681128985507246
TAG46:1FA18:0	0.682962622787942	0.286252542372881	0.275898550724638
TAG56:5FA20:4	0.789170587906428	3.8690813559322	3.92072028985507
TAG56:2FA20:0	0.641404325246992	0.875218644067797	0.766766666666667
DAG(18:0/18:2)	0.41821462380282	0.788110169491525	0.75838115942029
